id,host_id,neighbourhood_group_cleansed,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bedrooms,beds,bathrooms_text,price,host_is_superhost,number_of_reviews,review_scores_rating,availability_365,estimated_occupancy_l365d,estimated_revenue_l365d
48168657,12699062,Manhattan,Upper East Side,40.76735,-73.95933,Entire rental unit,Entire home/apt,2,1,,1 bath,196.7,false,30,4.57,241,240,47208
26249051,12729029,Manhattan,Upper East Side,40.76508,-73.96205,Entire rental unit,Entire home/apt,1,1,,1 bath,265.07,false,1,5.0,365,0,0
7024138,12930988,Manhattan,Upper East Side,40.78414,-73.94834,Entire rental unit,Entire home/apt,4,2,,1 bath,167.83,false,261,4.52,275,120,20140
39059931,13324910,Manhattan,Upper East Side,40.78505,-73.95575,Entire condo,Entire home/apt,4,2,,2 baths,729.0,false,2,5.0,257,0,0
5695055,13347167,Manhattan,Upper East Side,40.77266,-73.95535,Entire rental unit,Entire home/apt,2,,,0 baths,135.43,false,9,4.22,314,120,16252
18874640,13347167,Manhattan,Upper East Side,40.77128,-73.95581,Entire rental unit,Entire home/apt,2,2,,1 bath,162.27,false,7,4.57,219,0,0
3663984,13347167,Manhattan,Upper East Side,40.77288,-73.95711,Entire rental unit,Entire home/apt,2,1,,1 bath,139.4,false,16,4.69,264,120,16728
12985547,13347167,Manhattan,Upper East Side,40.77294,-73.95729,Entire rental unit,Entire home/apt,2,2,,1 bath,151.2,false,10,4.8,286,0,0
2619549,13347167,Manhattan,Upper East Side,40.77322,-73.95624,Entire rental unit,Entire home/apt,2,2,,1 bath,165.93,false,10,4.8,274,60,9956
5706280,13347167,Manhattan,Upper East Side,40.77171,-73.95535,Entire rental unit,Entire home/apt,2,2,,1 bath,159.3,false,12,4.75,251,0,0
605677493735522649,13347167,Manhattan,Upper East Side,40.77087,-73.95535,Entire rental unit,Entire home/apt,2,1,,1 bath,145.67,false,4,5.0,300,60,8740
1434754289628895027,13347167,Manhattan,Upper East Side,40.7717976,-73.9564199,Entire rental unit,Entire home/apt,2,1,,1 bath,139.77,false,2,5.0,318,120,16772
2607583,13347167,Manhattan,Upper East Side,40.77096,-73.95539,Entire rental unit,Entire home/apt,2,1,,1 bath,119.1,false,15,4.73,243,180,21438
2987465,13347167,Manhattan,Upper East Side,40.77141,-73.95548,Entire rental unit,Entire home/apt,2,1,,1 bath,136.97,false,17,4.82,250,120,16436
18823971,13347167,Manhattan,Upper East Side,40.77293,-73.95581,Entire rental unit,Entire home/apt,2,1,,1 bath,136.8,false,12,4.67,177,0,0
2995209,13347167,Manhattan,Upper East Side,40.77141,-73.95739,Entire rental unit,Entire home/apt,2,1,,1 bath,137.8,false,5,4.0,296,0,0
2619802,13347167,Manhattan,Upper East Side,40.77131,-73.9571,Entire rental unit,Entire home/apt,2,2,,1 bath,150.67,false,13,4.54,304,60,9040
7498074,13347167,Manhattan,Upper East Side,40.77107,-73.95742,Entire rental unit,Entire home/apt,2,1,,1 bath,136.8,false,15,4.87,224,120,16416
1076826477174986073,13347167,Manhattan,Upper East Side,40.771037206360226,-73.955986775726217,Entire rental unit,Entire home/apt,2,1,,1 bath,141.6,false,3,4.0,172,60,8496
38603451,13347167,Manhattan,Upper East Side,40.7731,-73.95783,Entire rental unit,Entire home/apt,2,1,,1 bath,142.7,false,10,4.6,288,180,25686
3068145,13347167,Manhattan,Upper East Side,40.77073,-73.95683,Entire rental unit,Entire home/apt,2,1,,1 bath,120.97,false,29,4.59,162,240,29033
4643199,13347167,Manhattan,Upper East Side,40.77256,-73.95537,Entire rental unit,Entire home/apt,3,2,,1 bath,150.67,false,9,4.56,296,60,9040
2872353,13347167,Manhattan,Upper East Side,40.77262,-73.95598,Entire rental unit,Entire home/apt,2,1,,1 bath,137.07,false,16,4.63,350,120,16448
2754179,13347167,Manhattan,Upper East Side,40.77176,-73.95555,Entire rental unit,Entire home/apt,2,1,,1 bath,124.37,false,16,4.56,320,120,14924
3068852,13347167,Manhattan,Upper East Side,40.77081,-73.95672,Entire rental unit,Entire home/apt,2,1,,1 bath,140.5,false,20,4.75,300,60,8430
1080435805579214180,13347167,Manhattan,Upper East Side,40.7719025,-73.9566685,Entire rental unit,Entire home/apt,2,1,,1 bath,139.77,false,4,4.75,167,120,16772
2620068,13347167,Manhattan,Upper East Side,40.7707,-73.95735,Entire rental unit,Entire home/apt,2,1,,1 bath,137.27,false,11,4.55,254,120,16472
3626426,13347167,Manhattan,Upper East Side,40.7713,-73.95753,Entire rental unit,Entire home/apt,2,2,,1 bath,147.13,false,11,4.73,283,60,8828
2979097,13347167,Manhattan,Upper East Side,40.771877288818359,-73.9565200805664,Entire rental unit,Entire home/apt,2,1,,1 bath,136.8,false,13,4.31,258,120,16416
3923128,13347167,Manhattan,Upper East Side,40.77116,-73.95685,Entire rental unit,Entire home/apt,2,1,,1 bath,137.93,false,11,4.73,249,120,16552
1532035007944142811,13347167,Manhattan,Upper East Side,40.77242,-73.95744,Entire rental unit,Entire home/apt,2,2,,1 bath,163.73,false,0,,288,0,0
5756464,13347167,Manhattan,Upper East Side,40.77297,-73.95689,Entire rental unit,Entire home/apt,2,1,,1 bath,137.93,false,12,4.92,213,120,16552
1080524247229234431,13347167,Manhattan,Upper East Side,40.7719025,-73.9566685,Entire rental unit,Entire home/apt,2,1,,1 bath,137.93,false,9,4.67,154,240,33103
2863408,13347167,Manhattan,Upper East Side,40.77089,-73.95626,Entire rental unit,Entire home/apt,2,1,,1 bath,120.97,false,9,4.78,215,60,7258
2636532,13347167,Manhattan,Upper East Side,40.77093,-73.95625,Entire rental unit,Entire home/apt,2,2,,1 bath,162.93,false,12,4.58,140,180,29327
2817967,13347167,Manhattan,Upper East Side,40.77302,-73.95579,Entire rental unit,Entire home/apt,2,1,,1 bath,118.0,false,17,4.41,259,120,14160
23304812,14320524,Manhattan,Upper East Side,40.77811,-73.95732,Private room in condo,Private room,2,1,,1 private bath,205.41,true,105,4.93,140,255,52380
53275132,14565422,Manhattan,Upper East Side,40.7840482847391,-73.947564090942208,Entire condo,Entire home/apt,8,4,,2 baths,605.83,true,3,5.0,220,180,109049
1614549649847396926,14565422,Manhattan,Upper East Side,40.783856732549417,-73.948110043947963,Entire rental unit,Entire home/apt,7,3,,2 baths,426.27,true,0,,269,0,0
9486111,14565422,Manhattan,Upper East Side,40.78403,-73.94835,Entire condo,Entire home/apt,5,2,,1 bath,333.53,true,135,4.64,202,240,80047
2847932,14565422,Manhattan,Upper East Side,40.78432,-73.94839,Entire condo,Entire home/apt,7,3,,2 baths,469.97,true,5,4.8,340,0,0
53385771,14811787,Manhattan,Upper East Side,40.76653,-73.95136,Entire rental unit,Entire home/apt,5,2,,1 bath,469.02,false,2,5.0,309,0,0
19133220,16413765,Manhattan,Upper East Side,40.78077,-73.94744,Entire rental unit,Entire home/apt,2,1,,1 bath,123.92,false,82,4.89,41,120,14870
3344237,16879147,Manhattan,Upper East Side,40.7609,-73.96471,Private room in guest suite,Private room,2,,,1 shared bath,148.69,false,140,4.88,365,60,8921
765111841001584233,16929950,Manhattan,Upper East Side,40.76704,-73.9603,Entire rental unit,Entire home/apt,2,1,,1 bath,151.53,false,48,4.83,179,0,0
1285625643936118380,17563375,Manhattan,Upper East Side,40.771062467406352,-73.961047232151031,Entire rental unit,Entire home/apt,1,1,,2 baths,182.89,false,0,,73,0,0
721091038846734506,17775359,Manhattan,Upper East Side,40.77152,-73.95262,Entire rental unit,Entire home/apt,8,4,,3 baths,576.67,true,5,4.8,215,0,0
834211463376372321,17775359,Manhattan,Upper East Side,40.764405,-73.9669253,Entire rental unit,Entire home/apt,8,3,,3 baths,590.33,true,2,5.0,263,0,0
960863548264366915,17775359,Manhattan,Upper East Side,40.772893300000007,-73.9565788,Entire townhouse,Entire home/apt,10,5,,3 baths,584.83,true,0,,130,0,0
1582039715487543968,17775359,Manhattan,Upper East Side,40.77954,-73.94794,Entire condo,Entire home/apt,4,2,,2.5 baths,580.73,true,0,,350,0,0
814152878553377349,17775359,Manhattan,Upper East Side,40.771523,-73.952622,Entire rental unit,Entire home/apt,8,4,,3 baths,741.23,true,4,4.75,266,0,0
827670335196395931,17775359,Manhattan,Upper East Side,40.764405,-73.9669253,Entire rental unit,Entire home/apt,8,3,,3 baths,789.7,true,2,5.0,236,0,0
765118844676212785,17848036,Manhattan,Upper East Side,40.77746,-73.94534,Private room in rental unit,Private room,1,,,1 private bath,160.03,false,0,,267,0,0
4211459,21855029,Manhattan,Upper East Side,40.78303,-73.9476,Private room in rental unit,Private room,1,1,,1 shared bath,153.77,false,7,4.86,365,0,0
1515447082772342719,22487266,Manhattan,Upper East Side,40.77044,-73.94789,Entire rental unit,Entire home/apt,2,,,1 bath,162.03,false,0,,31,0,0
12983699,22541573,Manhattan,Upper East Side,40.77502,-73.95094,Entire rental unit,Entire home/apt,3,1,,1 bath,216.1,false,2,3.0,197,0,0
1492766346448737093,22541573,Manhattan,Upper East Side,40.77094,-73.95885,Entire rental unit,Entire home/apt,2,,,1 bath,198.67,false,0,,246,0,0
1089816470431705091,22541573,Manhattan,Upper East Side,40.77101,-73.95826,Entire rental unit,Entire home/apt,5,2,,2 baths,310.1,false,0,,355,0,0
45579937,22541573,Manhattan,Upper East Side,40.77292,-73.94906,Entire rental unit,Entire home/apt,5,2,,2 baths,357.57,false,3,4.33,330,0,0
660784156196154183,22541573,Manhattan,Upper East Side,40.775,-73.94933,Entire rental unit,Entire home/apt,2,,,1 bath,182.2,false,1,3.0,276,0,0
45581435,22541573,Manhattan,Upper East Side,40.76373,-73.96223,Entire rental unit,Entire home/apt,3,1,,1 bath,310.1,false,0,,217,0,0
47052885,22541573,Manhattan,Upper East Side,40.76171,-73.96088,Entire rental unit,Entire home/apt,3,1,,1 bath,310.1,false,1,3.0,348,60,18606
45530821,22541573,Manhattan,Upper East Side,40.77321,-73.95096,Entire rental unit,Entire home/apt,5,2,,1 bath,312.03,false,0,,339,0,0
47486539,22541573,Manhattan,Upper East Side,40.76944,-73.95693,Entire rental unit,Entire home/apt,2,,,1 bath,190.9,false,3,4.33,239,0,0
45530831,22541573,Manhattan,Upper East Side,40.77286,-73.94937,Entire rental unit,Entire home/apt,5,2,,2 baths,357.57,false,0,,253,0,0
49341459,22541573,Manhattan,Upper East Side,40.76981,-73.95714,Entire rental unit,Entire home/apt,3,1,,1 bath,216.1,false,0,,360,0,0
45689270,22541573,Manhattan,Upper East Side,40.77121,-73.95786,Entire rental unit,Entire home/apt,3,1,,1 bath,221.93,false,3,4.67,239,0,0
46542773,22541573,Manhattan,Upper East Side,40.7632,-73.96262,Entire rental unit,Entire home/apt,2,,,1 bath,239.37,false,2,3.5,359,0,0
47885578,22541573,Manhattan,Upper East Side,40.76352,-73.96246,Entire rental unit,Entire home/apt,3,1,,1 bath,304.27,false,1,5.0,347,60,18256
45530901,22541573,Manhattan,Upper East Side,40.77495,-73.95044,Entire rental unit,Entire home/apt,3,1,,0 baths,187.03,false,1,3.0,141,0,0
45689285,22541573,Manhattan,Upper East Side,40.76906,-73.95746,Entire rental unit,Entire home/apt,3,1,,1 bath,255.83,false,0,,204,0,0
1251571606265058203,22541573,Manhattan,Upper East Side,40.770848783298348,-73.960293340453632,Entire rental unit,Entire home/apt,3,1,,1 bath,330.43,false,0,,359,0,0
684598459983753356,22541573,Manhattan,Upper East Side,40.78461,-73.95004,Entire rental unit,Entire home/apt,5,2,,2 baths,504.87,false,0,,359,0,0
45581273,22541573,Manhattan,Upper East Side,40.77293,-73.95007,Entire rental unit,Entire home/apt,3,1,,1 bath,251.97,false,0,,297,0,0
45689193,22541573,Manhattan,Upper East Side,40.7699,-73.95701,Entire rental unit,Entire home/apt,3,1,,1 bath,239.37,false,0,,246,0,0
51634025,22541573,Manhattan,Upper East Side,40.76904,-73.9586,Entire rental unit,Entire home/apt,3,1,,1 bath,221.93,false,6,5.0,192,60,13316
50500205,22541573,Manhattan,Upper East Side,40.77331,-73.95077,Entire rental unit,Entire home/apt,5,2,,2 baths,357.57,false,1,4.0,311,0,0
48055938,22541573,Manhattan,Upper East Side,40.76991,-73.95705,Entire rental unit,Entire home/apt,3,1,,1 bath,250.03,false,0,,246,0,0
18103710,22541573,Manhattan,Upper East Side,40.763,-73.96279,Entire rental unit,Entire home/apt,2,,,1 bath,255.83,false,2,3.5,276,0,0
45581450,22541573,Manhattan,Upper East Side,40.76172,-73.96228,Entire rental unit,Entire home/apt,2,,,1 bath,250.03,false,3,5.0,244,0,0
45689225,22541573,Manhattan,Upper East Side,40.77096669709,-73.957485416650258,Entire rental unit,Entire home/apt,3,1,,1 bath,221.93,false,0,,278,0,0
45689231,22541573,Manhattan,Upper East Side,40.77113,-73.95723,Entire rental unit,Entire home/apt,5,2,,2 baths,321.73,false,1,4.0,253,0,0
6000898,23708009,Manhattan,Upper East Side,40.78287,-73.95169,Entire townhouse,Entire home/apt,8,4,6,5 baths,1592.0,true,178,4.76,256,255,405960
870420092221946863,23772724,Manhattan,Upper East Side,40.78185,-73.94543,Entire rental unit,Entire home/apt,3,2,,1 bath,134.4,false,4,4.75,304,60,8064
1126910409710723455,23772724,Manhattan,Upper East Side,40.783225457545512,-73.945974337290323,Entire rental unit,Entire home/apt,3,2,,1 bath,134.4,false,2,3.0,364,120,16128
42735424,23772724,Manhattan,Upper East Side,40.78384,-73.94855,Entire rental unit,Entire home/apt,2,1,,1 bath,139.23,false,6,4.83,289,0,0
5085803,23772724,Manhattan,Upper East Side,40.78248,-73.94643,Entire rental unit,Entire home/apt,3,,,1 bath,122.83,false,27,4.74,365,60,7370
43928714,23772724,Manhattan,Upper East Side,40.78304,-73.94578,Entire rental unit,Entire home/apt,3,,,1 bath,137.7,false,7,4.71,320,60,8262
560149197063785531,23772724,Manhattan,Upper East Side,40.78286,-73.94797,Entire rental unit,Entire home/apt,4,2,,1 bath,178.8,false,7,4.57,281,120,21456
45275194,23772724,Manhattan,Upper East Side,40.7745,-73.9512,Entire rental unit,Entire home/apt,3,,,1 bath,126.63,false,14,4.5,364,60,7598
539742633266082757,23772724,Manhattan,Upper East Side,40.78179,-73.94776,Entire rental unit,Entire home/apt,3,2,,1 bath,158.6,false,6,5.0,257,120,19032
866518628279065718,23772724,Manhattan,Upper East Side,40.783301184332444,-73.945527780233874,Entire rental unit,Entire home/apt,4,2,,1 bath,147.8,false,8,4.63,364,240,35472
1044995463995747787,23772724,Manhattan,Upper East Side,40.782198814640076,-73.94624000461576,Entire rental unit,Entire home/apt,4,2,,1 bath,147.8,false,7,4.86,279,240,35472
4668252,23772724,Manhattan,Upper East Side,40.77518,-73.95339,Entire rental unit,Entire home/apt,2,,,1 bath,129.53,false,41,4.76,365,240,31087
5199439,23772724,Manhattan,Upper East Side,40.77504,-73.95357,Entire rental unit,Entire home/apt,2,,,1 bath,129.87,false,27,4.78,365,60,7792
679610066679499298,23772724,Manhattan,Upper East Side,40.78345,-73.9463,Entire rental unit,Entire home/apt,4,2,,1 bath,118.63,false,6,4.83,75,180,21353
1376993979734596466,23772724,Manhattan,Upper East Side,40.77427,-73.95165,Entire rental unit,Entire home/apt,3,,,1 bath,135.07,false,2,5.0,262,120,16208
45752068,23772724,Manhattan,Upper East Side,40.7731,-73.95306,Entire rental unit,Entire home/apt,5,2,,1 bath,168.8,false,7,4.86,365,0,0
42788958,23772724,Manhattan,Upper East Side,40.78329,-73.95061,Private room in rental unit,Private room,1,1,,1 shared bath,82.7,false,4,4.0,325,120,9924
545653384677866355,23772724,Manhattan,Upper East Side,40.78355,-73.94799,Entire rental unit,Entire home/apt,4,2,,1 bath,148.6,false,10,4.7,364,120,17832
39879250,23772724,Manhattan,Upper East Side,40.78314,-73.95099,Private room in rental unit,Private room,1,1,,1 shared bath,99.17,false,1,5.0,365,0,0
10341262,23772724,Manhattan,Upper East Side,40.78332,-73.94613,Entire rental unit,Entire home/apt,4,2,,1 bath,207.87,false,21,4.67,113,180,37417
762241527257255051,23772724,Manhattan,Upper East Side,40.78169,-73.94746,Entire rental unit,Entire home/apt,4,2,,1 bath,147.8,false,6,5.0,273,180,26604
1039057147878209266,23772724,Manhattan,Upper East Side,40.78117,-73.9461,Entire rental unit,Entire home/apt,5,2,,1 bath,173.97,false,5,4.0,348,120,20876
5353312,23772724,Manhattan,Upper East Side,40.77375,-73.95215,Entire rental unit,Entire home/apt,3,,,1 bath,111.47,false,28,4.79,120,120,13376
41895103,23772724,Manhattan,Upper East Side,40.78117,-73.94656,Entire rental unit,Entire home/apt,4,2,,1 bath,178.8,false,7,4.29,258,60,10728
837590494379094798,23772724,Manhattan,Upper East Side,40.78350470210151,-73.950703472946074,Entire rental unit,Entire home/apt,3,1,,1 bath,130.5,false,9,4.89,185,60,7830
1138592729866407631,23772724,Manhattan,Upper East Side,40.78349,-73.9462,Entire rental unit,Entire home/apt,3,2,,1 bath,178.17,false,3,5.0,250,120,21380
1214636499668232791,23772724,Manhattan,Upper East Side,40.78316,-73.94732,Entire rental unit,Entire home/apt,4,2,,1 bath,10.45,false,0,,364,0,0
42735863,23772724,Manhattan,Upper East Side,40.78411,-73.94864,Entire rental unit,Entire home/apt,4,2,,1 bath,146.37,false,5,4.2,365,60,8782
535565578084281184,23772724,Manhattan,Upper East Side,40.78171,-73.95093,Entire rental unit,Entire home/apt,3,2,,1 bath,192.53,false,9,4.44,317,180,34655
499228785781795835,23772724,Manhattan,Upper East Side,40.78533,-73.95215,Entire rental unit,Entire home/apt,4,2,,1 bath,172.17,false,13,4.77,271,180,30991
4594389,23772724,Manhattan,Upper East Side,40.78218,-73.94827,Entire rental unit,Entire home/apt,4,2,,1 bath,153.6,false,29,4.72,365,60,9216
1072416905292439778,23772724,Manhattan,Upper East Side,40.781248540533419,-73.947301860848142,Entire rental unit,Entire home/apt,4,2,,1 bath,169.77,false,2,4.0,246,60,10186
39553672,23772724,Manhattan,Upper East Side,40.78321,-73.94558,Entire rental unit,Entire home/apt,4,2,,1 bath,167.17,false,14,4.5,355,180,30091
42444354,23772724,Manhattan,Upper East Side,40.78559,-73.95286,Entire rental unit,Entire home/apt,4,2,,1 bath,168.13,false,10,4.8,352,240,40351
4714854,23772724,Manhattan,Upper East Side,40.7831,-73.94801,Entire rental unit,Entire home/apt,3,2,,1 bath,159.43,false,16,4.44,252,60,9566
10142056,23772724,Manhattan,Upper East Side,40.7736,-73.95339,Entire rental unit,Entire home/apt,3,,,1 bath,133.1,false,20,4.65,346,60,7986
40887882,23772724,Manhattan,Upper East Side,40.7836,-73.95221,Entire rental unit,Entire home/apt,4,2,,1 bath,178.8,false,9,4.89,250,60,10728
696811607506823150,23772724,Manhattan,Upper East Side,40.78336,-73.94644,Entire rental unit,Entire home/apt,4,2,,1 bath,207.87,false,9,4.89,299,180,37417
1336246243002150846,23772724,Manhattan,Upper East Side,40.781605492641972,-73.951294291797652,Entire rental unit,Entire home/apt,4,2,,1 bath,149.73,false,1,5.0,364,60,8984
41867299,23772724,Manhattan,Upper East Side,40.78141,-73.94656,Entire rental unit,Entire home/apt,2,,,1 bath,135.67,false,8,4.38,288,60,8140
606544996803495153,23772724,Manhattan,Upper East Side,40.78135,-73.94743,Entire rental unit,Entire home/apt,3,2,,1 bath,160.23,false,7,5.0,241,60,9614
1041248971426615395,23772724,Manhattan,Upper East Side,40.78201,-73.94746,Entire rental unit,Entire home/apt,4,2,,1 bath,122.6,false,3,5.0,107,60,7356
1136151512842150679,23772724,Manhattan,Upper East Side,40.78154,-73.94738,Entire rental unit,Entire home/apt,3,2,,1 bath,158.6,false,2,5.0,259,0,0
48767648,23772724,Manhattan,Upper East Side,40.78508,-73.95228,Entire rental unit,Entire home/apt,3,,,1 bath,132.03,false,9,4.67,270,60,7922
673874846826602871,23772724,Manhattan,Upper East Side,40.78152,-73.94749,Entire rental unit,Entire home/apt,4,2,,1 bath,183.63,false,8,4.75,263,180,33053
1373885383064613750,23772724,Manhattan,Upper East Side,40.783353270534747,-73.947793021778779,Entire rental unit,Entire home/apt,4,2,,1 bath,191.23,false,1,5.0,346,60,11474
